ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1770-CSV	HSK 4	为1	wéi	as; for; to become	他为人很好 - tā wéi rén hěn hǎo - He is a good person<br>她以为我是中国人 - tā yǐwéi wǒ shì zhōngguó rén - She thought I was Chinese<br>为人民服务 - wèi rénmín fúwù - To serve the people<br>我认为他说得对 - wǒ rènwéi tā shuō de duì - I think he is right<br>他们成为了好朋友 - tāmen chéngwéi le hǎo péngyou - They became good friends	verb,preposition	[sound:hsk4_为.wav]
2739-V	HSK 4	味	wèi	taste; flavor	味道 - wèidào - Taste<br>有味儿 - yǒu wèir - To have taste<br>什么味？ - shénme wèi? - What taste?	noun,taste,sensation	[sound:hsk4_味.wav]
2740-V	HSK 4	味道	wèidào	taste; flavor	味道很好 - wèidào hěn hǎo - The taste is good<br>什么味道？ - shénme wèidào? - What does it taste like?<br>味道不错 - wèidào búcuò - It tastes good	noun,taste,food	[sound:hsk4_味道.wav]
2741-V	HSK 4	卫生	wèishēng	hygiene; cleanliness	卫生间 - wèishēngjiān - Bathroom<br>讲卫生 - jiǎng wèishēng - To pay attention to hygiene<br>卫生纸 - wèishēngzhǐ - Toilet paper	noun,adjective,health	[sound:hsk4_卫生.wav]
1118-V	HSK 4	危险	wēixiǎn	danger; dangerous	很危险 - hěn wēixiǎn - very dangerous<br>危险的地方 - wēixiǎn de dìfang - dangerous place<br>危险品 - wēixiǎnpǐn - hazardous materials	safety	[sound:hsk1_危险.wav]
2742-V	HSK 4	闻	wén	to smell	闻一闻 - wén yì wén - To smell<br>闻到了 - wén dào le - I smelled it<br>闻起来很香 - wén qǐlai hěn xiāng - It smells good	verb,sense,smell	[sound:hsk4_闻.wav]
1474-V	HSK 4	温度	wēndù	temperature	温度高 - wēndù gāo - High temperature<br>气温 - qìwēn - temperature<br>室温 - shìwēn - room temperature	weather	[sound:hsk1_温度.wav]
1269-V	HSK 4	文件	wénjiàn	document; file	发送文件 - fāsòng wénjiàn - to send a file<br>文件夹 - wénjiànjiā - file folder<br>保存文件 - bǎocún wénjiàn - to save a file	work	[sound:hsk1_文件.wav]
1271-V	HSK 4	文章	wénzhāng	article	写文章 - xiě wénzhāng - to write an article<br>读文章 - dú wénzhāng - to read an article<br>发表文章 - fābiǎo wénzhāng - to publish an article	work	[sound:hsk1_文章.wav]
2743-V	HSK 4	文字	wénzì	character; writing	中国文字 - Zhōngguó wénzì - Chinese characters<br>文字说明 - wénzì shuōmíng - Text description<br>文字和图片 - wénzì hé túpiàn - Text and images	noun,language,symbol	[sound:hsk4_文字.wav]
2744-V	HSK 4	无	wú	without; to not have	无所谓 - wúsuǒwèi - It doesn't matter<br>无法 - wúfǎ - Impossible<br>无聊 - wúliáo - Boring	verb,negation,absence	[sound:hsk4_无.wav]
1834-V	HSK 4	午餐	wǔcān	lunch	吃午餐 - chī wǔcān - to have lunch<br>午餐时间 - wǔcān shíjiān - lunchtime<br>工作午餐 - gōngzuò wǔcān - working lunch	cooking	[sound:hsk1_午餐.wav]
2745-V	HSK 4	无法	wúfǎ	impossible to; unable to	无法理解 - wúfǎ lǐjiě - Impossible to understand<br>无法完成 - wúfǎ wánchéng - Impossible to complete<br>无法联系 - wúfǎ liánxì - Impossible to contact	adverb,negation,impossibility	[sound:hsk4_无法.wav]
1355-V	HSK 4	误会	wùhuì	misunderstanding	有误会 - yǒu wùhuì - There is a misunderstanding<br>消除误会 - xiāochú wùhuì - To clear up misunderstandings<br>避免误会 - bìmiǎn wùhuì - To avoid misunderstandings	noun	[sound:hsk1_误会.wav]
1372-V	HSK 4	无聊	wúliáo	boring; tedious	很无聊 - hěn wúliáo - Very boring<br>无聊的事 - wúliáo de shì - Boring things<br>感到无聊 - gǎndào wúliáo - To feel bored	adjective	[sound:hsk1_无聊.wav]
1312-V	HSK 4	无论	wúlùn	no matter; regardless	无论如何 - wúlùn rúhé - No matter what<br>无论...都... - wúlùn...dōu... - No matter... still...<br>无论什么 - wúlùn shénme - No matter what	conjunction	[sound:hsk1_无论.wav]
1470-V	HSK 4	污染	wūrǎn	pollution	环境污染 - huánjìng wūrǎn - environmental pollution<br>空气污染 - kōngqì wūrǎn - air pollution<br>减少污染 - jiǎnshǎo wūrǎn - to reduce pollution	environment	[sound:hsk1_污染.wav]
2746-V	HSK 4	细	xì	fine; detailed	细节 - xìjié - Detail<br>仔细 - zǐxì - Carefully<br>很细 - hěn xì - Very fine	adjective,dimension,precision	[sound:hsk4_细.wav]
2747-V	HSK 4	吸	xī	to inhale; to absorb	吸气 - xī qì - To inhale<br>吸引 - xīyǐn - To attract<br>深吸一口气 - shēn xī yì kǒu qì - To take a deep breath	verb,action,breathing	[sound:hsk4_吸.wav]
2748-V	HSK 4	下降	xiàjiàng	to fall; to decrease	价格下降 - jiàgé xiàjiàng - Prices are falling<br>温度下降 - wēndù xiàjiàng - The temperature is dropping<br>下降了 - xiàjiàng le - Has decreased	verb,movement,decrease	[sound:hsk4_下降.wav]
2749-V	HSK 4	咸	xián	salty	太咸了 - tài xián le - Too salty<br>有点咸 - yǒudiǎn xián - A little salty<br>咸的 - xián de - Salty	adjective,taste,salt	[sound:hsk4_咸.wav]
2750-V	HSK 4	鲜	xiān	fresh	新鲜 - xīnxiān - Fresh<br>海鲜 - hǎixiān - Seafood<br>鲜花 - xiānhuā - Fresh flowers	adjective,food,quality	[sound:hsk4_鲜.wav]
2751-V	HSK 4	项	xiàng	item; entry	一项工作 - yí xiàng gōngzuò - A task<br>项目 - xiàngmù - Project<br>几项 - jǐ xiàng - Several items	classifier,element,category	[sound:hsk4_项.wav]
2752-V	HSK 4	响	xiǎng	to ring; to sound	电话响了 - diànhuà xiǎng le - The phone is ringing<br>声音很响 - shēngyīn hěn xiǎng - The sound is loud<br>响起来 - xiǎng qǐlai - To start ringing	verb,adjective,sound	[sound:hsk4_响.wav]
2753-V	HSK 4	香	xiāng	fragrant; good-smelling	很香 - hěn xiāng - Very fragrant<br>香味 - xiāngwèi - Fragrance<br>闻起来很香 - wén qǐlai hěn xiāng - It smells good	adjective,smell,taste	[sound:hsk4_香.wav]
2754-V	HSK 4	相比	xiāngbǐ	compared to	与...相比 - yǔ...xiāngbǐ - Compared to...<br>相比之下 - xiāngbǐ zhī xià - In comparison<br>和去年相比 - hé qùnián xiāngbǐ - Compared to last year	verb,comparison,relationship	[sound:hsk4_相比.wav]
2755-V	HSK 4	想法	xiǎngfǎ	idea; thought	你的想法 - nǐ de xiǎngfǎ - Your idea<br>有什么想法？ - yǒu shénme xiǎngfǎ? - Do you have any ideas?<br>好想法 - hǎo xiǎngfǎ - Good idea	noun,thought,opinion	[sound:hsk4_想法.wav]
1420-V	HSK 4	相反	xiāngfǎn	opposite	相反的 - xiāngfǎn de - opposite<br>恰恰相反 - qiàqià xiāngfǎn - exactly the opposite<br>截然相反 - jiérán xiāngfǎn - completely opposite	adjective	[sound:hsk1_相反.wav]
2756-V	HSK 4	相互	xiānghù	mutually; reciprocally	相互帮助 - xiānghù bāngzhù - To help each other<br>相互理解 - xiānghù lǐjiě - To understand each other<br>相互尊重 - xiānghù zūnzhòng - To respect each other	adverb,relationship,reciprocity	[sound:hsk4_相互.wav]
1421-V	HSK 4	相同	xiāngtóng	identical; the same	完全相同 - wánquán xiāngtóng - absolutely identical<br>基本相同 - jīběn xiāngtóng - basically the same<br>几乎相同 - jīhū xiāngtóng - almost the same	adjective	[sound:hsk1_相同.wav]
2757-V	HSK 4	详细	xiángxì	detailed	详细说明 - xiángxì shuōmíng - Detailed explanation<br>更详细 - gèng xiángxì - More detailed<br>详细地说 - xiángxì de shuō - Explain in detail	adjective,information,precision	[sound:hsk4_详细.wav]
2758-V	HSK 4	鲜花	xiānhuā	fresh flowers	买鲜花 - mǎi xiānhuā - Buy flowers<br>鲜花店 - xiānhuā diàn - Flower shop<br>送鲜花 - sòng xiānhuā - Give flowers	noun,plant,gift	[sound:hsk4_鲜花.wav]
850-V	HSK 4	现金	xiànjīn	cash	付现金 - fù xiànjīn - Cash payment.<br>现金还是刷卡？ - xiànjīn háishi shuākǎ? - Cash or card?<br>现金支付 - xiànjīn zhīfù - Cash payment.	money	[sound:hsk1_现金.wav]
1360-V	HSK 4	羡慕	xiànmù	to envy	很羡慕 - hěn xiànmù - Very envious<br>羡慕你 - xiànmù nǐ - Envious of you<br>令人羡慕 - lìngrén xiànmù - Enviable	verb	[sound:hsk1_羡慕.wav]
2759-V	HSK 4	线上	xiàshàng	online	线上课程 - xiànshàng kèchéng - Online course<br>线上购物 - xiànshàng gòuwù - Online shopping<br>线上和线下 - xiànshàng hé xiànxià - Online and offline	adjective,internet,mode	[sound:hsk4_线上.wav]
2760-V	HSK 4	线下	xiànxià	offline; in person	线下活动 - xiànxià huódòng - In-person activity<br>线下见面 - xiànxià jiànmiàn - Meet in person<br>线下店 - xiànxià diàn - Physical store	adjective,mode,physical	[sound:hsk4_线下.wav]
2761-V	HSK 4	现有	xiànyǒu	existing; current	现有的条件 - xiànyǒu de tiáojiàn - The current conditions<br>现有资源 - xiànyǒu zīyuán - Existing resources<br>利用现有 - lìyòng xiànyǒu - Use what exists	adjective,state,availability	[sound:hsk4_现有.wav]
2762-V	HSK 4	小吃	xiǎochī	snack; street food	小吃街 - xiǎochī jiē - Snack street<br>当地小吃 - dāngdì xiǎochī - Local snacks<br>吃小吃 - chī xiǎochī - Eat snacks	noun,food,street	[sound:hsk4_小吃.wav]
2763-V	HSK 4	效果	xiàoguǒ	effect; result	效果很好 - xiàoguǒ hěn hǎo - Good effect<br>没有效果 - méiyǒu xiàoguǒ - No effect<br>达到效果 - dádào xiàoguǒ - Achieve the desired effect	noun,result,consequence	[sound:hsk4_效果.wav]
2764-V	HSK 4	笑话	xiàohua	joke; jest	讲笑话 - jiǎng xiàohua - Tell a joke<br>开玩笑 - kāi wánxiào - Joke around<br>这是个笑话 - zhè shì gè xiàohua - It's a joke	noun,humor,entertainment	[sound:hsk4_笑话.wav]
2765-V	HSK 4	小伙子	xiǎohuǒzi	young man	这个小伙子 - zhège xiǎohuǒzi - This young man<br>年轻的小伙子 - niánqīng de xiǎohuǒzi - A young man<br>小伙子很帅 - xiǎohuǒzi hěn shuài - This young man is handsome	noun,person,age	[sound:hsk4_小伙子.wav]
2766-V	HSK 4	小说	xiǎoshuō	novel	看小说 - kàn xiǎoshuō - Read a novel<br>写小说 - xiě xiǎoshuō - Write a novel<br>这本小说 - zhè běn xiǎoshuō - This novel	noun,literature,book	[sound:hsk4_小说.wav]
2767-V	HSK 4	消息	xiāoxi	news; information	好消息 - hǎo xiāoxi - Good news<br>收到消息 - shōudào xiāoxi - Receive news<br>最新消息 - zuìxīn xiāoxi - Latest news	noun,information,communication	[sound:hsk4_消息.wav]
2768-V	HSK 4	小组	xiǎozǔ	group; team	小组讨论 - xiǎozǔ tǎolùn - Group discussion<br>学习小组 - xuéxí xiǎozǔ - Study group<br>小组成员 - xiǎozǔ chéngyuán - Group members	noun,organization,collaboration	[sound:hsk4_小组.wav]
2769-V	HSK 4	西部	xībù	west; western part	中国西部 - Zhōngguó xībù - Western China<br>西部地区 - xībù dìqū - Western region<br>在西部 - zài xībù - In the west	noun,geography,direction	[sound:hsk4_西部.wav]
2770-V	HSK 4	血	xiě	blood	流血 - liúxiě - Bleed<br>血压 - xuèyā - Blood pressure<br>验血 - yàn xiě - Get a blood test	noun,body,biology	[sound:hsk4_血.wav]
2771-V	HSK 4	西红柿	xīhóngshì	tomato	西红柿炒蛋 - xīhóngshì chǎo dàn - Scrambled eggs with tomatoes<br>买西红柿 - mǎi xīhóngshì - Buy tomatoes<br>西红柿很红 - xīhóngshì hěn hóng - The tomatoes are very red	noun,vegetable,food	[sound:hsk4_西红柿.wav]
2772-V	HSK 4	心	xīn	heart	心情 - xīnqíng - Mood<br>用心 - yòngxīn - With care<br>心里 - xīnli - In the heart	noun,body,emotion	[sound:hsk4_心.wav]
2773-V	HSK 4	性	xìng	nature; character	性格 - xìnggé - Character, personality<br>可能性 - kěnéngxìng - Possibility<br>重要性 - zhòngyàoxìng - Importance	noun,suffix,quality	[sound:hsk4_性.wav]
2774-V	HSK 4	醒	xǐng	to wake up	醒了 - xǐng le - Woken up<br>早上醒来 - zǎoshang xǐng lái - Wake up in the morning<br>还没醒 - hái méi xǐng - Not awake yet	verb,sleep,state	[sound:hsk4_醒.wav]
2775-V	HSK 4	性别	xìngbié	gender; sex	性别平等 - xìngbié píngděng - Gender equality<br>填写性别 - tiánxiě xìngbié - Fill in gender<br>男女性别 - nánnǚ xìngbié - Male or female gender	noun,identity,category	[sound:hsk4_性别.wav]
2776-V	HSK 4	兴奋	xīngfèn	excited; enthusiastic	很兴奋 - hěn xīngfèn - Very excited<br>兴奋得睡不着 - xīngfèn de shuì bù zháo - Too excited to sleep<br>让人兴奋 - ràng rén xīngfèn - Exciting	adjective,emotion,excitement	[sound:hsk4_兴奋.wav]
785-V	HSK 4	幸福	xìngfú	happiness	很幸福 - hěn xìngfú - Very happy<br>幸福的生活 - xìngfú de shēnghuó - A happy life<br>追求幸福 - zhuīqiú xìngfú - Pursue happiness	emotion	[sound:hsk1_幸福.wav]
2777-V	HSK 4	性格	xìnggé	character; personality	性格好 - xìnggé hǎo - Have a good character<br>性格开朗 - xìnggé kāilǎng - Open personality<br>每个人的性格不同 - měi gè rén de xìnggé bùtóng - Everyone has their own personality	noun,psychology,trait	[sound:hsk4_性格.wav]
1468-V	HSK 4	星星	xīngxing	star	天上的星星 - tiān shàng de xīngxing - The stars in the sky<br>看星星 - kàn xīngxing - Watch the stars<br>星空 - xīngkōng - Starry sky	nature	[sound:hsk1_星星.wav]
2778-V	HSK 4	信号	xìnhào	signal	手机信号 - shǒujī xìnhào - Phone signal<br>信号不好 - xìnhào bù hǎo - Bad signal<br>没有信号 - méiyǒu xìnhào - No signal	noun,communication,technology	[sound:hsk4_信号.wav]
2779-V	HSK 4	辛苦	xīnkǔ	tiring; thank you for your hard work	辛苦了 - xīnkǔ le - Thank you for your hard work<br>工作很辛苦 - gōngzuò hěn xīnkǔ - The work is exhausting<br>太辛苦了 - tài xīnkǔ le - It's too hard	adjective,work,effort	[sound:hsk4_辛苦.wav]
2780-V	HSK 4	心情	xīnqíng	mood; state of mind	心情好 - xīnqíng hǎo - Be in a good mood<br>心情不好 - xīnqíng bù hǎo - Be in a bad mood<br>影响心情 - yǐngxiǎng xīnqíng - Affect the mood	noun,emotion,state	[sound:hsk4_心情.wav]
1264-V	HSK 4	信息	xìnxī	information	获取信息 - huòqǔ xìnxī - Get information<br>信息技术 - xìnxī jìshù - Information technology<br>信息时代 - xìnxī shídài - Information age	technology	[sound:hsk1_信息.wav]
2781-V	HSK 4	信心	xìnxīn	confidence	有信心 - yǒu xìnxīn - Have confidence<br>信心十足 - xìnxīn shízú - Full of confidence<br>失去信心 - shīqù xìnxīn - Lose confidence	noun,emotion,assurance	[sound:hsk4_信心.wav]
2782-V	HSK 4	熊	xióng	bear	大熊猫 - dà xióngmāo - Giant panda<br>熊很大 - xióng hěn dà - The bear is big<br>北极熊 - běijí xióng - Polar bear	noun,animal,mammal	[sound:hsk4_熊.wav]
2783-V	HSK 4	兄弟	xiōngdì	brothers	兄弟姐妹 - xiōngdì jiěmèi - Brothers and sisters<br>我们是兄弟 - wǒmen shì xiōngdì - We are brothers<br>亲兄弟 - qīn xiōngdì - Real brothers	noun,family,relationship	[sound:hsk4_兄弟.wav]
2784-V	HSK 4	修	xiū	to repair	修车 - xiū chē - Repair a car<br>修好了 - xiū hǎo le - It's fixed<br>需要修 - xūyào xiū - Needs to be repaired	verb,action,repair	[sound:hsk4_修.wav]
1165-V	HSK 4	修理	xiūlǐ	to repair	修理电脑 - xiūlǐ diànnǎo - Repair a computer<br>修理汽车 - xiūlǐ qìchē - Repair a car<br>修理工 - xiūlǐgōng - Technician	verb	[sound:hsk1_修理.wav]
1366-V	HSK 4	细心	xìxīn	meticulous; careful	很细心 - hěn xìxīn - Very attentive<br>细心观察 - xìxīn guānchá - Careful observation<br>细心照顾 - xìxīn zhàogu - Careful care	adjective	[sound:hsk1_细心.wav]
1350-V	HSK 4	吸引	xīyǐn	to attract	吸引注意 - xīyǐn zhùyì - Attract attention<br>吸引人 - xīyǐn rén - Attract people<br>吸引投资 - xīyǐn tóuzī - Attract investment	verb	[sound:hsk1_吸引.wav]
2785-V	HSK 4	许多	xǔduō	many; numerous	许多人 - xǔduō rén - Many people<br>许多问题 - xǔduō wèntí - Many problems<br>有许多 - yǒu xǔduō - There are many	adjective,quantity,number	[sound:hsk4_许多.wav]
2786-V	HSK 4	学费	xuéfèi	tuition fees	交学费 - jiāo xuéfèi - Pay tuition fees<br>学费很贵 - xuéfèi hěn guì - Tuition fees are high<br>学费减免 - xuéfèi jiǎnmiǎn - Fee reduction	noun,education,money	[sound:hsk4_学费.wav]
544-V	HSK 4	学院	xuéyuàn	institute; faculty	语言学院 - yǔyán xuéyuàn - School of Languages<br>艺术学院 - yìshù xuéyuàn - School of Arts<br>商学院 - shāng xuéyuàn - Business School	noun,study	[sound:hsk1_学院.wav]
2787-V	HSK 4	压	yā	to press; to push down	压力 - yālì - Pressure, stress<br>血压 - xuèyā - Blood pressure<br>压住 - yā zhù - Press down on	verb,action,pressure	[sound:hsk4_压.wav]
2788-V	HSK 4	牙膏	yágāo	toothpaste	买牙膏 - mǎi yágāo - Buy toothpaste<br>牙膏和牙刷 - yágāo hé yáshuā - Toothpaste and toothbrush<br>挤牙膏 - jǐ yágāo - Squeeze the toothpaste tube	noun,hygiene,bathroom	[sound:hsk4_牙膏.wav]
1240-V	HSK 4	压力	yālì	pressure; stress	工作压力 - gōngzuò yālì - Work pressure<br>压力很大 - yālì hěn dà - The pressure is high<br>减轻压力 - jiǎnqīng yālì - Reduce pressure	work,health	[sound:hsk1_压力.wav]
059-V	HSK 4	盐	yán	salt	加盐 - jiā yán - Add salt<br>太咸了 - tài xián le - It's too salty<br>少放点儿盐 - shǎo fàng diǎnr yán - Add a little less salt<br>盐在哪儿？ - yán zài nǎr? - Where is the salt?<br>不要放太多盐 - bú yào fàng tài duō yán - Don't add too much salt	food,cooking	[sound:hsk1_盐.wav]
2789-V	HSK 4	演	yǎn	to act (a role); to perform	演戏 - yǎn xì - Act in a play<br>演电影 - yǎn diànyǐng - Act in a film<br>他演得很好 - tā yǎn de hěn hǎo - He acts very well	verb,art,performance	[sound:hsk4_演.wav]
2790-V	HSK 4	烟	yān	smoke; cigarette	抽烟 - chōu yān - Smoke<br>烟味 - yān wèi - Smell of smoke<br>禁止吸烟 - jìnzhǐ xī yān - No smoking	noun,tobacco,smoke	[sound:hsk4_烟.wav]
2791-V	HSK 4	演唱	yǎnchàng	to sing (in a show)	演唱会 - yǎnchànghuì - Concert<br>演唱歌曲 - yǎnchàng gēqǔ - Perform a song<br>现场演唱 - xiànchǎng yǎnchàng - Sing live	verb,music,performance	[sound:hsk4_演唱.wav]
2792-V	HSK 4	演出	yǎnchū	show; performance	看演出 - kàn yǎnchū - See a show<br>演出开始 - yǎnchū kāishǐ - The show starts<br>精彩的演出 - jīngcǎi de yǎnchū - A brilliant show	noun,verb,art	[sound:hsk4_演出.wav]
2793-V	HSK 4	养成	yǎngchéng	to develop (a habit)	养成习惯 - yǎngchéng xíguàn - Develop a habit<br>养成好习惯 - yǎngchéng hǎo xíguàn - Form good habits<br>从小养成 - cóng xiǎo yǎngchéng - Develop from childhood	verb,habit,formation	[sound:hsk4_养成.wav]
2794-V	HSK 4	严格	yángé	strict; rigorous	严格要求 - yángé yāoqiú - Strict requirement<br>老师很严格 - lǎoshī hěn yángé - The teacher is strict<br>严格管理 - yángé guǎnlǐ - Strict management	adjective,attitude,requirement	[sound:hsk4_严格.wav]
2795-V	HSK 4	阳光	yángguāng	sunshine; sunlight	阳光明媚 - yángguāng míngmèi - Beautiful sunshine<br>阳光很强 - yángguāng hěn qiáng - The sun is strong<br>晒阳光 - shài yángguāng - Soak up the sun	noun,nature,weather	[sound:hsk4_阳光.wav]
2796-V	HSK 4	样子	yàngzi	appearance; look	什么样子？ - shénme yàngzi? - What does it look like?<br>看样子 - kàn yàngzi - Judging by appearances<br>样子很好 - yàngzi hěn hǎo - Nice appearance	noun,appearance,shape	[sound:hsk4_样子.wav]
743-V	HSK 4	眼镜	yǎnjìng	glasses	戴眼镜 - dài yǎnjìng - Wear glasses<br>我的眼镜 - wǒ de yǎnjìng - My glasses<br>眼镜在哪儿？ - yǎnjìng zài nǎr? - Where are my glasses?	accessory,daily	[sound:hsk1_眼镜.wav]
626-V	HSK 4	研究	yánjiū	to study; to research	研究一下 - yánjiū yíxià - Study a bit<br>研究问题 - yánjiū wèntí - Study a problem	verb	[sound:hsk1_研究.wav]
1789-V	HSK 4	研究生	yánjiūshēng	graduate student	研究生院 - yánjiūshēngyuàn - Graduate school<br>考研究生 - kǎo yánjiūshēng - Take the graduate school entrance exam<br>研究生导师 - yánjiūshēng dǎoshī - Graduate advisor	education	[sound:hsk1_研究生.wav]
2797-V	HSK 4	眼前	yǎnqián	right before one's eyes; present	眼前的困难 - yǎnqián de kùnnan - Current difficulties<br>在眼前 - zài yǎnqián - Right before one's eyes<br>眼前一亮 - yǎnqián yí liàng - Eyes light up	noun,position,time	[sound:hsk4_眼前.wav]
709-V	HSK 4	演员	yǎnyuán	actor	电影演员 - diànyǐng yǎnyuán - Film actor<br>他想当演员 - tā xiǎng dāng yǎnyuán - He wants to be an actor<br>著名演员 - zhùmíng yǎnyuán - Famous actor	profession,leisure	[sound:hsk1_演员.wav]
1284-V	HSK 4	严重	yánzhòng	serious; severe	问题严重 - wèntí yánzhòng - The problem is serious<br>严重后果 - yánzhòng hòuguǒ - Serious consequences<br>情况严重 - qíngkuàng yánzhòng - Serious situation	adjective	[sound:hsk1_严重.wav]
939-V	HSK 4	邀请	yāoqǐng	to invite	邀请你 - yāoqǐng nǐ - Invite you<br>收到邀请 - shōudào yāoqǐng - Receive an invitation<br>邀请函 - yāoqǐnghán - Invitation letter	verb,relationship	[sound:hsk1_邀请.wav]
585-V	HSK 4	要是	yàoshi	if	要是下雨 - yàoshi xià yǔ - If it rains<br>要是可以 - yàoshi kěyǐ - If it's possible	conjunction	[sound:hsk1_要是.wav]
747-V	HSK 4	钥匙	yàoshi	key	我的钥匙 - wǒ de yàoshi - My keys<br>钥匙在哪儿？ - yàoshi zài nǎr? - Where are my keys?<br>忘带钥匙了 - wàng dài yàoshi le - I forgot my keys	daily	[sound:hsk1_钥匙.wav]
2798-V	HSK 4	亚洲	Yàzhōu	Asia	亚洲国家 - Yàzhōu guójiā - Asian countries<br>在亚洲 - zài Yàzhōu - In Asia<br>亚洲文化 - Yàzhōu wénhuà - Asian culture	noun,geography,continent	[sound:hsk4_亚洲.wav]
2799-V	HSK 4	夜	yè	night	深夜 - shēnyè - Late at night<br>一夜 - yí yè - One night<br>夜里 - yèli - At night	noun,time,period	[sound:hsk4_夜.wav]
2800-V	HSK 4	夜晚	yèwǎn	evening; night	夜晚很美 - yèwǎn hěn měi - The night is beautiful<br>在夜晚 - zài yèwǎn - In the evening<br>夜晚的城市 - yèwǎn de chéngshì - The city at night	noun,time,period	[sound:hsk4_夜晚.wav]
1051-V	HSK 4	也许	yěxǔ	maybe; perhaps	也许吧 - yěxǔ ba - Maybe so<br>也许会 - yěxǔ huì - Maybe it will<br>也许是 - yěxǔ shì - Maybe it is	adverb	[sound:hsk1_也许.wav]
2801-V	HSK 4	叶子	yèzi	leaf	树叶子 - shù yèzi - Tree leaves<br>叶子落了 - yèzi luò le - The leaves are falling<br>绿色的叶子 - lǜsè de yèzi - Green leaves	noun,plant,nature	[sound:hsk4_叶子.wav]
2802-V	HSK 4	已	yǐ	already	已经 - yǐjīng - Already<br>早已 - zǎoyǐ - Long since<br>已知 - yǐzhī - Known	adverb,time,completion	[sound:hsk4_已.wav]
1232-V	HSK 4	意见	yìjiàn	opinion	提意见 - tí yìjiàn - Express opinions<br>有意见 - yǒu yìjiàn - Have opinions<br>交换意见 - jiāohuàn yìjiàn - Exchange viewpoints	work	[sound:hsk1_意见.wav]
2803-V	HSK 4	因此	yīncǐ	therefore; thus	因此我决定 - yīncǐ wǒ juédìng - That's why I decided<br>因此很重要 - yīncǐ hěn zhòngyào - It is therefore important<br>因此需要 - yīncǐ xūyào - It is therefore necessary	conjunction,logic,conclusion	[sound:hsk4_因此.wav]
2804-V	HSK 4	以内	yǐnèi	within; in less than	三天以内 - sān tiān yǐnèi - Within three days<br>一小时以内 - yì xiǎoshí yǐnèi - In less than an hour<br>范围以内 - fànwéi yǐnèi - Within the limits	preposition,time,limit	[sound:hsk4_以内.wav]
847-V	HSK 4	赢	yíng	to win	赢了 - yíng le - Won<br>赢比赛 - yíng bǐsài - Win a match<br>赢得冠军 - yíngdé guànjūn - Win the championship	sport	[sound:hsk1_赢.wav]
2805-V	HSK 4	赢得	yíngdé	to win; to earn	赢得比赛 - yíngdé bǐsài - Win the competition<br>赢得第一名 - yíngdé dì yī míng - Win first place<br>赢得尊重 - yíngdé zūnzhòng - Earn respect	verb,competition,success	[sound:hsk4_赢得.wav]
1633-V	HSK 4	应聘	yìngpìn	to apply for a job	应聘工作 - yìngpìn gōngzuò - Apply for a position<br>应聘者 - yìngpìnzhě - Applicant<br>应聘条件 - yìngpìn tiáojiàn - Application requirements	work	[sound:hsk1_应聘.wav]
655-V	HSK 4	引起	yǐnqǐ	to cause; to provoke	引起注意 - yǐnqǐ zhùyì - Attract attention	verb	[sound:hsk1_引起.wav]
2806-V	HSK 4	印象	yìnxiàng	impression	第一印象 - dì yī yìnxiàng - First impression<br>印象深刻 - yìnxiàng shēnkè - Deep impression<br>留下印象 - liúxia yìnxiàng - Leave an impression	noun,perception,memory	[sound:hsk4_印象.wav]
2807-V	HSK 4	一切	yíqiè	everything; all	一切顺利 - yíqiè shùnlì - Everything goes well<br>一切都好 - yíqiè dōu hǎo - Everything is fine<br>一切为了你 - yíqiè wèile nǐ - Everything for you	pronoun,quantity,totality	[sound:hsk4_一切.wav]
2808-V	HSK 4	一生	yìshēng	one's whole life	一生的朋友 - yìshēng de péngyou - Friend for life<br>一生只有一次 - yìshēng zhǐyǒu yí cì - Only once in a lifetime<br>用一生 - yòng yìshēng - A whole lifetime	noun,time,duration	[sound:hsk4_一生.wav]
1145-V	HSK 4	艺术	yìshù	art	艺术家 - yìshùjiā - Artists<br>艺术作品 - yìshù zuòpǐn - Works of art<br>艺术表演 - yìshù biǎoyǎn - Artistic performances	culture	[sound:hsk1_艺术.wav]
1363-V	HSK 4	勇敢	yǒnggǎn	brave; courageous	很勇敢 - hěn yǒnggǎn - Very brave<br>勇敢的人 - yǒnggǎn de rén - A courageous person<br>勇敢面对 - yǒnggǎn miànduì - Face with courage	adjective	[sound:hsk1_勇敢.wav]
2809-V	HSK 4	用来	yònglái	to be used for	用来做什么？ - yònglái zuò shénme? - What is it used for?<br>用来学习 - yònglái xuéxí - For studying<br>这个用来 - zhège yònglái - This is used for	verb,function,usage	[sound:hsk4_用来.wav]
2810-V	HSK 4	用于	yòngyú	to be used for	用于工作 - yòngyú gōngzuò - Used for work<br>用于研究 - yòngyú yánjiū - Used for research<br>主要用于 - zhǔyào yòngyú - Mainly used for	verb,function,usage	[sound:hsk4_用于.wav]
2811-V	HSK 4	永远	yǒngyuǎn	forever; eternally	永远爱你 - yǒngyuǎn ài nǐ - Love you forever<br>永远记得 - yǒngyuǎn jìde - Remember forever<br>永远的朋友 - yǒngyuǎn de péngyou - Friends forever	adverb,time,duration	[sound:hsk4_永远.wav]
