ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
10449-V	HSK 7-9	新手	xīnshǒu	beginner; novice	我是新手 - wǒ shì xīnshǒu - I'm a beginner<br>新手教程 - xīnshǒu jiàochéng - beginner tutorial<br>新手司机 - xīnshǒu sījī - novice driver	noun,apprentissage	[sound:hsk7-9_新手.wav]
10450-V	HSK 7-9	心思	xīnsi	thoughts; intentions; attention given to something	花心思 - huā xīnsi - put thought/care into it<br>他心思不在这儿 - tā xīnsi bú zài zhèr - his mind isn't on this<br>别猜我的心思 - bié cāi wǒ de xīnsi - don't try to guess my intentions	noun,mental/intention	[sound:hsk7-9_心思.wav]
10451-V	HSK 7-9	心酸	xīnsuān	heartbreaking; sad and bitter	听了很心酸 - tīng le hěn xīnsuān - it's heartbreaking to hear<br>想起来心酸 - xiǎng qǐlái xīnsuān - thinking about it makes one sad<br>说得我心酸 - shuō de wǒ xīnsuān - that makes my heart ache	adj.,emotion	[sound:hsk7-9_心酸.wav]
10452-V	HSK 7-9	辛酸	xīnsuān	bitterness; hardships; painful trials	生活的辛酸 - shēnghuó de xīnsuān - the hardships of life<br>说不尽的辛酸 - shuō bù jìn de xīnsuān - endless hardships<br>辛酸经历 - xīnsuān jīnglì - painful experience	nom/adj.,souffrance	[sound:hsk7-9_辛酸.wav]
10453-V	HSK 7-9	喜怒哀乐	xǐ-nù-āi-lè	joys and sorrows; the full range of emotions	人生的喜怒哀乐 - rénshēng de xǐ-nù-āi-lè - the emotions of life<br>分享喜怒哀乐 - fēnxiǎng xǐ-nù-āi-lè - share joys and sorrows<br>经历喜怒哀乐 - jīnglì xǐ-nù-āi-lè - experience all kinds of emotions	idiome,émotions	[sound:hsk7-9_喜怒哀乐.wav]
10454-V	HSK 7-9	欣慰	xīnwèi	comforted; relieved and pleased	我很欣慰 - wǒ hěn xīnwèi - I'm relieved and happy<br>看到他进步很欣慰 - kàndào tā jìnbù hěn xīnwèi - seeing his progress warms my heart<br>令人欣慰 - lìngrén xīnwèi - comforting	adj.,émotion/soulagement	[sound:hsk7-9_欣慰.wav]
10455-V	HSK 7-9	欣喜	xīnxǐ	happy; delighted	欣喜若狂 - xīnxǐ ruòkuáng - overjoyed<br>我感到欣喜 - wǒ gǎndào xīnxǐ - I'm delighted<br>收到消息很欣喜 - shōudào xiāoxi hěn xīnxǐ - very happy to receive the news	adj./nom,joie	[sound:hsk7-9_欣喜.wav]
10456-V	HSK 7-9	心想事成	xīnxiǎng-shìchéng	may all your wishes come true	祝你心想事成 - zhù nǐ xīnxiǎng-shìchéng - I wish you that all your dreams come true<br>心想事成的好运 - xīnxiǎng-shìchéng de hǎoyùn - the luck of having everything go your way<br>但愿心想事成 - dàn yuàn xīnxiǎng-shìchéng - hopefully it all comes true	idiome,souhait	[sound:hsk7-9_心想事成.wav]
10457-V	HSK 7-9	欣欣向荣	xīnxīn-xiàngróng	prosperous and thriving; flourishing	事业欣欣向荣 - shìyè xīnxīn-xiàngróng - career in full bloom<br>市场欣欣向荣 - shìchǎng xīnxīn-xiàngróng - thriving market<br>一片欣欣向荣 - yí piàn xīnxīn-xiàngróng - a scene of prosperity	idiome,essor	[sound:hsk7-9_欣欣向荣.wav]
10458-V	HSK 7-9	心胸	xīnxiōng	mind; breadth of mind; open-mindedness	心胸宽广 - xīnxiōng kuānguǎng - broad-minded<br>心胸狭窄 - xīnxiōng xiázhǎi - narrow-minded<br>别那么没心胸 - bié nàme méi xīnxiōng - don't be so petty	noun,caractère	[sound:hsk7-9_心胸.wav]
10459-V	HSK 7-9	心血	xīnxuè	blood, sweat and tears; painstaking effort	倾注心血 - qīngzhù xīnxuè - pour one's heart into it<br>他花了很多心血 - tā huā le hěn duō xīnxuè - he put in a tremendous amount of effort<br>这是我的心血 - zhè shì wǒ de xīnxuè - this is the fruit of my labor	noun,effort	[sound:hsk7-9_心血.wav]
10460-V	HSK 7-9	信仰	xìnyǎng	belief; faith; conviction	宗教信仰 - zōngjiào xìnyǎng - religious faith<br>有信仰的人 - yǒu xìnyǎng de rén - a person of faith<br>信仰自由 - xìnyǎng zìyóu - freedom of belief	noun,croyance	[sound:hsk7-9_信仰.wav]
10461-V	HSK 7-9	心眼儿	xīnyǎnr	shrewdness; intentions; sometimes "scheming; pettiness"	这人心眼儿多 - zhè rén xīnyǎnr duō - he's full of tricks / he's calculating<br>心眼儿好 - xīnyǎnr hǎo - be good-hearted (colloq.)<br>别那么小心眼儿 - bié nàme xiǎo xīnyǎnr - don't be so petty/touchy (colloq.)	noun,fam. caractère	[sound:hsk7-9_心眼儿.wav]
10462-V	HSK 7-9	心意	xīnyì	intention; thoughtfulness; heartfelt gesture	一片心意 - yí piàn xīnyì - a token of one's regard<br>领你的心意 - lǐng nǐ de xīnyì - accept your kind gesture<br>谢谢你的心意 - xièxie nǐ de xīnyì - thank you for the thought	noun,intention/affect	[sound:hsk7-9_心意.wav]
10463-V	HSK 7-9	信誉	xìnyù	reputation; credibility; trustworthiness	公司信誉 - gōngsī xìnyù - company credibility<br>信誉很好 - xìnyù hěn hǎo - excellent reputation<br>维护信誉 - wéihù xìnyù - maintain one's credibility	noun,commerce/confiance	[sound:hsk7-9_信誉.wav]
10464-V	HSK 7-9	凶	xiōng	terrible; fierce; menacing	凶手 - xiōngshǒu - murderer<br>他看起来很凶 - tā kànqilai hěn xiōng - he looks fierce<br>凶兆 - xiōngzhào - bad omen	adj.,danger	[sound:hsk7-9_凶.wav]
10465-V	HSK 7-9	凶残	xiōngcán	cruel; brutal; ferocious	手段凶残 - shǒuduàn xiōngcán - cruel methods<br>凶残的罪犯 - xiōngcán de zuìfàn - brutal criminal<br>行径凶残 - xíngjìng xiōngcán - ferocious conduct	adj.,violence	[sound:hsk7-9_凶残.wav]
10466-V	HSK 7-9	凶恶	xiōng'è	fierce; cruel; menacing	面目凶恶 - miànmù xiōng'è - menacing face<br>凶恶的眼神 - xiōng'è de yǎnshén - fierce look<br>他并不凶恶 - tā bìng bù xiōng'è - he's not mean	adj.,caractère/menace	[sound:hsk7-9_凶恶.wav]
10467-V	HSK 7-9	凶狠	xiōnghěn	ruthless; vicious; fierce	手段凶狠 - shǒuduàn xiōnghěn - ruthless means<br>凶狠地攻击 - xiōnghěn de gōngjī - attack viciously<br>凶狠的表情 - xiōnghěn de biǎoqíng - fierce expression	adj./adv.,violence	[sound:hsk7-9_凶狠.wav]
10468-V	HSK 7-9	雄厚	xiónghòu	solid (foundations, forces); powerful (resources)	实力雄厚 - shílì xiónghòu - solid strength<br>资金雄厚 - zījīn xiónghòu - substantial capital<br>技术力量雄厚 - jìshù lìliàng xiónghòu - strong technical capability	adj.,puissance/ressources	[sound:hsk7-9_雄厚.wav]
10469-V	HSK 7-9	胸怀	xiōnghuái	mindset; ambition; breadth of vision; "carry in one's heart"	胸怀大志 - xiōnghuái dàzhì - harbor great ambitions<br>胸怀宽广 - xiōnghuái kuānguǎng - broad-minded<br>他胸怀天下 - tā xiōnghuái tiānxià - he thinks of the world's well-being (fig.)	noun,caractère/ambition	[sound:hsk7-9_胸怀.wav]
10470-V	HSK 7-9	凶猛	xiōngměng	ferocious; violent; (animal) aggressive	老虎很凶猛 - lǎohǔ hěn xiōngměng - the tiger is ferocious<br>凶猛的海浪 - xiōngměng de hǎilàng - raging waves<br>攻势凶猛 - gōngshì xiōngměng - fierce offensive	adj.,force/animal	[sound:hsk7-9_凶猛.wav]
10471-V	HSK 7-9	凶手	xiōngshǒu	murderer; killer	寻找凶手 - xúnzhǎo xiōngshǒu - search for the killer<br>抓住凶手 - zhuāzhù xiōngshǒu - catch the killer<br>凶手落网 - xiōngshǒu luòwǎng - the killer has been captured	noun,crime	[sound:hsk7-9_凶手.wav]
10472-V	HSK 7-9	胸膛	xiōngtáng	chest; torso	挺起胸膛 - tǐngqǐ xiōngtáng - puff out one's chest<br>拍着胸膛保证 - pāizhe xiōngtáng bǎozhèng - guarantee with hand on heart<br>胸膛起伏 - xiōngtáng qǐfú - the chest rises and falls (breathing)	noun,body	[sound:hsk7-9_胸膛.wav]
10473-V	HSK 7-9	雄伟	xióngwěi	grand; majestic	雄伟的建筑 - xióngwěi de jiànzhù - majestic building<br>景色雄伟 - jǐngsè xióngwěi - grand scenery<br>气势雄伟 - qìshì xióngwěi - imposing presence	adj.,description	[sound:hsk7-9_雄伟.wav]
10474-V	HSK 7-9	雄性	xióngxìng	male (biology)	雄性动物 - xióngxìng dòngwù - male animal<br>雄性激素 - xióngxìng jīsù - male hormone<br>雄性特征 - xióngxìng tèzhēng - male characteristics	nom/adj.,biologie	[sound:hsk7-9_雄性.wav]
10475-V	HSK 7-9	汹涌	xiōngyǒng	surging; turbulent; (fig.) in droves	汹涌的海浪 - xiōngyǒng de hǎilàng - surging waves<br>人潮汹涌 - réncháo xiōngyǒng - a surging crowd<br>思绪汹涌 - sīxù xiōngyǒng - thoughts flooding in (fig.)	adj.,mouvement/fig.	[sound:hsk7-9_汹涌.wav]
10476-V	HSK 7-9	胸有成竹	xiōngyǒuchéngzhú	to have a well-thought-out plan; to be confident and prepared	他胸有成竹 - tā xiōngyǒuchéngzhú - he has it all figured out<br>胸有成竹地回答 - xiōngyǒuchéngzhú de huídá - answer with confidence<br>做事胸有成竹 - zuòshì xiōngyǒuchéngzhú - act with a clear plan in mind	idiome,confiance/plan	[sound:hsk7-9_胸有成竹.wav]
10477-V	HSK 7-9	稀奇	xīqí	rare; strange; curious	这事不稀奇 - zhè shì bù xīqí - that's not surprising<br>稀奇古怪 - xīqí gǔguài - weird and bizarre<br>我觉得挺稀奇 - wǒ juéde tǐng xīqí - I find that quite surprising	adj.,étonnement	[sound:hsk7-9_稀奇.wav]
10478-V	HSK 7-9	喜庆	xǐqìng	festive; joyful (atmosphere)	喜庆的日子 - xǐqìng de rìzi - festive day<br>喜庆气氛 - xǐqìng qìfēn - festive atmosphere<br>穿得很喜庆 - chuān de hěn xǐqìng - dressed festively	adj./nom,festival	[sound:hsk7-9_喜庆.wav]
10479-V	HSK 7-9	昔日	xīrì	in the past; in former days	昔日好友 - xīrì hǎoyǒu - old friend<br>昔日辉煌 - xīrì huīhuáng - past glory<br>回想昔日 - huíxiǎng xīrì - reminisce about the past	nom/adv.,temps/passé	[sound:hsk7-9_昔日.wav]
10480-V	HSK 7-9	稀少	xīshǎo	rare; scarce; sparse	人口稀少 - rénkǒu xīshǎo - sparse population<br>资源稀少 - zīyuán xīshǎo - scarce resources<br>雨量稀少 - yǔliàng xīshǎo - low rainfall	adj.,quantity	[sound:hsk7-9_稀少.wav]
1394-V	HSK 7-9	牺牲	xīshēng	to sacrifice	牺牲时间 - xīshēng shíjiān - sacrifice of time<br>自我牺牲 - zìwǒ xīshēng - self-sacrifice<br>牺牲精神 - xīshēng jīngshén - spirit of sacrifice	verb	[sound:hsk1_牺牲.wav]
10481-V	HSK 7-9	喜糖	xǐtáng	wedding candy; wedding dragees	发喜糖 - fā xǐtáng - hand out wedding candy<br>吃喜糖 - chī xǐtáng - eat wedding candy<br>喜糖盒 - xǐtáng hé - wedding candy box	noun,mariage/coutume	[sound:hsk7-9_喜糖.wav]
10482-V	HSK 7-9	绣	xiù	to embroider; embroidery	绣花 - xiùhuā - embroider flowers<br>绣在衣服上 - xiù zài yīfu shàng - embroidered on the garment<br>十字绣 - shízìxiù - cross-stitch	verb,artisanat/textile	[sound:hsk7-9_绣.wav]
10483-V	HSK 7-9	锈	xiù	rust; to rust	生锈 - shēngxiù - to rust<br>铁锈 - tiěxiù - iron rust<br>刀生锈了 - dāo shēngxiù le - the knife has rusted	nom/verbe,métal	[sound:hsk7-9_锈.wav]
10484-V	HSK 7-9	嗅	xiù	to smell; to sniff	嗅一嗅 - xiù yí xiù - take a sniff<br>嗅到气味 - xiù dào qìwèi - smell an odor<br>狗在嗅地面 - gǒu zài xiù dìmiàn - the dog is sniffing the ground	verb,perception	[sound:hsk7-9_嗅.wav]
10485-V	HSK 7-9	修补	xiūbǔ	to repair; to patch	修补衣服 - xiūbǔ yīfu - patch clothes<br>修补漏洞 - xiūbǔ lòudòng - fix a loophole<br>修补关系 - xiūbǔ guānxì - mend a relationship (fig.)	verb,réparation/fig.	[sound:hsk7-9_修补.wav]
10486-V	HSK 7-9	修长	xiūcháng	long and slender; willowy	身材修长 - shēncái xiūcháng - slender figure<br>手指修长 - shǒuzhǐ xiūcháng - long, slender fingers<br>修长的腿 - xiūcháng de tuǐ - long, slender legs	adj.,appearance	[sound:hsk7-9_修长.wav]
10487-V	HSK 7-9	羞耻	xiūchǐ	shameful; shame; disgrace	感到羞耻 - gǎndào xiūchǐ - feel shame<br>这是种羞耻 - zhè shì zhǒng xiūchǐ - it's a disgrace<br>不知羞耻 - bù zhī xiūchǐ - shameless	nom/adj.,morale	[sound:hsk7-9_羞耻.wav]
10488-V	HSK 7-9	嗅觉	xiùjué	sense of smell	嗅觉灵敏 - xiùjué língmǐn - keen sense of smell<br>失去嗅觉 - shīqù xiùjué - lose one's sense of smell<br>嗅觉测试 - xiùjué cèshì - smell test	noun,santé/sens	[sound:hsk7-9_嗅觉.wav]
10489-V	HSK 7-9	休克	xiūkè	shock (medical); syncope	病人休克 - bìngrén xiūkè - the patient is in shock<br>休克抢救 - xiūkè qiǎngjiù - resuscitation for shock<br>休克状态 - xiūkè zhuàngtài - state of shock	santé/urgence	[sound:hsk7-9_休克.wav]
10490-V	HSK 7-9	羞愧	xiūkuì	ashamed; embarrassed (by one's fault)	感到羞愧 - gǎndào xiūkuì - feel ashamed<br>我很羞愧 - wǒ hěn xiūkuì - I am very ashamed<br>羞愧难当 - xiūkuì nándāng - overwhelmed with shame	adj.,emotion	[sound:hsk7-9_羞愧.wav]
10491-V	HSK 7-9	秀丽	xiùlì	pretty and graceful; charming	景色秀丽 - jǐngsè xiùlì - lovely scenery<br>山水秀丽 - shānshuǐ xiùlì - beautiful mountain and water landscapes<br>容貌秀丽 - róngmào xiùlì - graceful appearance	adj.,description	[sound:hsk7-9_秀丽.wav]
10492-V	HSK 7-9	秀美	xiùměi	beautiful and delicate; elegant	风景秀美 - fēngjǐng xiùměi - magnificent scenery<br>山村秀美 - shāncūn xiùměi - picturesque village<br>字迹秀美 - zìjì xiùměi - elegant handwriting	adj.,description/esthétique	[sound:hsk7-9_秀美.wav]
10493-V	HSK 7-9	休眠	xiūmián	to hibernate; standby; hibernation (tech)	动物冬天休眠 - dòngwù dōngtiān xiūmián - animals hibernate in winter<br>进入休眠 - jìnrù xiūmián - enter hibernation<br>电脑休眠模式 - diànnǎo xiūmián móshì - sleep/hibernation mode	verbe/nom,nature/technologie	[sound:hsk7-9_休眠.wav]
10494-V	HSK 7-9	袖手旁观	xiùshǒu-pángguān	to stand by idly; to watch without intervening	不能袖手旁观 - bùnéng xiùshǒu-pángguān - one cannot just stand by<br>对问题袖手旁观 - duì wèntí xiùshǒu-pángguān - remain passive in the face of the problem<br>大家都袖手旁观 - dàjiā dōu xiùshǒu-pángguān - everyone just watched without acting	idiome,attitude/passivité	[sound:hsk7-9_袖手旁观.wav]
10495-V	HSK 7-9	休想	xiūxiǎng	don't even think about it; "dream on"	你休想骗我 - nǐ xiūxiǎng piàn wǒ - don't even think about fooling me<br>休想逃走 - xiūxiǎng táozǒu - don't hope to escape<br>他休想得逞 - tā xiūxiǎng déchěng - he'll never get away with it	verb,refus/menace	[sound:hsk7-9_休想.wav]
10496-V	HSK 7-9	休养	xiūyǎng	to rest; convalescence	需要休养 - xūyào xiūyǎng - need rest<br>回家休养 - huíjiā xiūyǎng - go home to rest<br>休养一段时间 - xiūyǎng yí duàn shíjiān - rest for a while	verb,santé/repos	[sound:hsk7-9_休养.wav]
10497-V	HSK 7-9	修养	xiūyǎng	cultivation; refinement; moral character	很有修养 - hěn yǒu xiūyǎng - very refined/well-mannered<br>提高修养 - tígāo xiūyǎng - improve one's refinement<br>缺乏修养 - quēfá xiūyǎng - lack of cultivation	noun,qualités/éducation	[sound:hsk7-9_修养.wav]
10498-V	HSK 7-9	袖珍	xiùzhēn	pocket-sized; miniature	袖珍版 - xiùzhēn bǎn - pocket edition<br>袖珍词典 - xiùzhēn cídiǎn - pocket dictionary<br>袖珍公园 - xiùzhēn gōngyuán - mini park	adj.,taille	[sound:hsk7-9_袖珍.wav]
10499-V	HSK 7-9	修正	xiūzhèng	to correct; to rectify; to revise	修正错误 - xiūzhèng cuòwù - correct an error<br>修正方案 - xiūzhèng fāng'àn - adjust the plan<br>修正数据 - xiūzhèng shùjù - rectify the data	verb,correction	[sound:hsk7-9_修正.wav]
10500-V	HSK 7-9	席位	xíwèi	seat; parliamentary seat	预订席位 - yùdìng xíwèi - reserve a seat<br>保留席位 - bǎoliú xíwèi - keep a seat<br>议会席位 - yìhuì xíwèi - parliamentary seat	noun,place/institution	[sound:hsk7-9_席位.wav]
10501-V	HSK 7-9	细微	xìwēi	minute; subtle; tiny	细微差别 - xìwēi chābié - minute difference<br>细微变化 - xìwēi biànhuà - subtle change<br>注意细微之处 - zhùyì xìwēi zhī chù - pay attention to the details	adj.,degré/détail	[sound:hsk7-9_细微.wav]
10502-V	HSK 7-9	喜闻乐见	xǐwén-lèjiàn	well-loved by the public; popular	这种形式喜闻乐见 - zhè zhǒng xíngshì xǐwén-lèjiàn - this format is popular with the public<br>内容喜闻乐见 - nèiróng xǐwén-lèjiàn - popular content<br>喜闻乐见的节目 - xǐwén-lèjiàn de jiémù - well-loved program	idiome,public/culture	[sound:hsk7-9_喜闻乐见.wav]
10503-V	HSK 7-9	嬉笑	xīxiào	to laugh and joke; to have fun	嬉笑打闹 - xīxiào dǎnào - laugh and fool around<br>嬉笑着说 - xīxiào zhe shuō - say while laughing<br>一路嬉笑 - yílù xīxiào - have fun along the way	verb,comportement	[sound:hsk7-9_嬉笑.wav]
10504-V	HSK 7-9	熙熙攘攘	xīxī-rǎngrǎng	crowded; bustling (with people)	街上熙熙攘攘 - jiē shàng xīxī-rǎngrǎng - the street is packed with people<br>人群熙熙攘攘 - rénqún xīxī-rǎngrǎng - dense crowd<br>热闹得熙熙攘攘 - rènào de xīxī-rǎngrǎng - lively and crowded	idiome,foule/ville	[sound:hsk7-9_熙熙攘攘.wav]
10505-V	HSK 7-9	息息相关	xīxī-xiāngguān	closely related; inseparable	两者息息相关 - liǎngzhě xīxī-xiāngguān - the two are closely related<br>与生活息息相关 - yǔ shēnghuó xīxī-xiāngguān - closely linked to daily life<br>密切且息息相关 - mìqiè qiě xīxī-xiāngguān - intimately connected	idiome,relationship	[sound:hsk7-9_息息相关.wav]
10506-V	HSK 7-9	夕阳	xīyáng	setting sun; sunset	夕阳西下 - xīyáng xīxià - the sun is setting<br>夕阳下的海边 - xīyáng xià de hǎibiān - seaside at sunset<br>夕阳很美 - xīyáng hěn měi - the sunset is beautiful	noun,nature	[sound:hsk7-9_夕阳.wav]
10507-V	HSK 7-9	喜洋洋	xǐyángyáng	beaming with joy; cheerful	大家喜洋洋 - dàjiā xǐyángyáng - everyone is cheerful<br>喜洋洋的气氛 - xǐyángyáng de qìfēn - joyful atmosphere<br>脸上喜洋洋 - liǎn shàng xǐyángyáng - a happy smile on the face	adj.,humeur/joie	[sound:hsk7-9_喜洋洋.wav]
10508-V	HSK 7-9	稀有	xīyǒu	rare; precious (species; resources)	稀有金属 - xīyǒu jīnshǔ - rare metals<br>稀有动物 - xīyǒu dòngwù - rare animals<br>稀有资源 - xīyǒu zīyuán - rare resources	adj.,rarete	[sound:hsk7-9_稀有.wav]
10509-V	HSK 7-9	喜悦	xǐyuè	joy; delight	充满喜悦 - chōngmǎn xǐyuè - filled with joy<br>分享喜悦 - fēnxiǎng xǐyuè - share the joy<br>喜悦之情 - xǐyuè zhī qíng - feeling of joy	noun,emotion	[sound:hsk7-9_喜悦.wav]
10510-V	HSK 7-9	锡纸	xīzhǐ	aluminum foil	用锡纸包 - yòng xīzhǐ bāo - wrap with aluminum foil<br>锡纸烤箱 - xīzhǐ kǎoxiāng - baking with foil in the oven<br>锡纸盒 - xīzhǐ hé - aluminum foil tray	noun,cooking	[sound:hsk7-9_锡纸.wav]
10511-V	HSK 7-9	序	xù	preface; order; rank	序言 - xùyán - preface<br>按序进行 - àn xù jìnxíng - proceed in order<br>次序/顺序 - cìxù / shùnxù - order	noun,texte/organisation	[sound:hsk7-9_序.wav]
10512-V	HSK 7-9	续	xù	to continue; to extend; sequel	续写 - xùxiě - write the sequel<br>续集 - xùjí - sequel (film/book)<br>续费 - xùfèi - renew (subscription)	verb,continuité	[sound:hsk7-9_续.wav]
10513-V	HSK 7-9	许	xǔ	to allow; to promise; approximately; (surname) Xu	不许 - bù xǔ - not allowed<br>允许 - yǔnxǔ - to permit<br>许多 - xǔduō - many	verbe/adv.,autorisation/quantité	[sound:hsk7-9_许.wav]
10514-V	HSK 7-9	须	xū	must; to need to; moustache (classical)	必须 - bìxū - must<br>无须 - wúxū - no need<br>须知 - xūzhī - notice / things to know	verb,nécessité	[sound:hsk7-9_须.wav]
10515-V	HSK 7-9	虚	xū	empty; false; weak; (fig.) unreal	虚心 - xūxīn - humble<br>虚假 - xūjiǎ - false<br>虚弱 - xūruò - weak	adj.,qualité/état	[sound:hsk7-9_虚.wav]
10516-V	HSK 7-9	玄	xuán	profound; mysterious; esoteric; deep black (classical)	玄学 - xuánxué - metaphysics/esotericism<br>玄妙 - xuánmiào - profound and mysterious<br>玄色 - xuánsè - deep black (classical)	adj.,abstrait/culture	[sound:hsk7-9_玄.wav]
10517-V	HSK 7-9	悬	xuán	to hang; to suspend; in suspense	悬挂 - xuánguà - to hang<br>悬而未决 - xuán'ér-wèijué - remain unresolved<br>悬赏 - xuánshǎng - offer a reward	verb,état/justice	[sound:hsk7-9_悬.wav]
10518-V	HSK 7-9	宣称	xuānchēng	to claim; to assert (publicly)	宣称胜利 - xuānchēng shènglì - proclaim victory<br>他宣称无罪 - tā xuānchēng wúzuì - he claims to be innocent<br>公开宣称 - gōngkāi xuānchēng - declare publicly	verb,déclaration	[sound:hsk7-9_宣称.wav]
10519-V	HSK 7-9	宣读	xuāndú	to read aloud solemnly; to give a formal reading	宣读声明 - xuāndú shēngmíng - read a statement<br>宣读名单 - xuāndú míngdān - read the list<br>宣读决定 - xuāndú juédìng - read a decision aloud	verb,oral/officiel	[sound:hsk7-9_宣读.wav]
10520-V	HSK 7-9	宣告	(xuāngào) → xuāngào	to announce; to proclaim	宣告成立 - xuāngào chénglì - proclaim the founding<br>宣告结束 - xuāngào jiéshù - announce the end<br>宣告破产 - xuāngào pòchǎn - declare bankruptcy	verb,annonce/officiel	[sound:hsk7-9_宣告.wav]
10521-V	HSK 7-9	悬挂	xuánguà	to hang; to suspend	悬挂国旗 - xuánguà guóqí - hang the flag<br>悬挂在墙上 - xuánguà zài qiáng shàng - hanging on the wall<br>悬挂装饰 - xuánguà zhuāngshì - hanging decorations	verb,objet/espace	[sound:hsk7-9_悬挂.wav]
10522-V	HSK 7-9	喧哗	xuānhuá	to make noise; uproar; commotion	不要喧哗 - búyào xuānhuá - don't make noise<br>喧哗声 - xuānhuá shēng - commotion<br>街头喧哗 - jiētóu xuānhuá - noisy street commotion	verbe/nom,bruit	[sound:hsk7-9_喧哗.wav]
10523-V	HSK 7-9	玄机	xuánjī	hidden mystery; secret; subtlety	这里面有玄机 - zhèlǐmiàn yǒu xuánjī - there's a hidden secret in this<br>话里有玄机 - huà lǐ yǒu xuánjī - there's a hidden meaning in those words<br>看出玄机 - kànchū xuánjī - uncover the mystery	noun,fig./mystère	[sound:hsk7-9_玄机.wav]
10524-V	HSK 7-9	选举	xuǎnjǔ	to elect; election	选举总统 - xuǎnjǔ zǒngtǒng - elect a president<br>民主选举 - mínzhǔ xuǎnjǔ - democratic election<br>参加选举 - cānjiā xuǎnjǔ - participate in an election	verb,noun,politics	[sound:hsk7_选举.wav]
10525-V	HSK 7-9	旋律	xuánlǜ	melody; tune	这首歌的旋律很美 - zhè shǒu gē de xuánlǜ hěn měi - the melody of this song is very beautiful<br>熟悉的旋律 - shúxī de xuánlǜ - a familiar melody<br>哼着旋律 - hēng zhe xuánlǜ - hum the tune	noun,music	[sound:hsk7-9_旋律.wav]
10526-V	HSK 7-9	选民	xuǎnmín	voter; electorate	选民投票 - xuǎnmín tóupiào - voters cast their ballots<br>争取选民支持 - zhēngqǔ xuǎnmín zhīchí - win voter support<br>选民登记 - xuǎnmín dēngjì - voter registration	noun,politics	[sound:hsk7-9_选民.wav]
10527-V	HSK 7-9	喧闹	xuānnào	noisy; tumultuous	街上很喧闹 - jiē shàng hěn xuānnào - the street is noisy<br>喧闹的人群 - xuānnào de rénqún - noisy crowd<br>别这么喧闹 - bié zhème xuānnào - don't be so noisy	adj./verbe,bruit	[sound:hsk7-9_喧闹.wav]
10528-V	HSK 7-9	悬念	xuánniàn	suspense; mystery (that keeps you guessing)	留下悬念 - liúxià xuánniàn - leave some suspense<br>这部剧悬念很多 - zhè bù jù xuánniàn hěn duō - this series is full of suspense<br>悬念揭晓 - xuánniàn jiēxiǎo - the mystery is revealed	noun,film/littérature	[sound:hsk7-9_悬念.wav]
10529-V	HSK 7-9	宣誓	xuānshì	to take an oath	宣誓就职 - xuānshì jiùzhí - take the oath of office<br>宣誓效忠 - xuānshì xiàozhōng - swear allegiance<br>宣誓仪式 - xuānshì yíshì - swearing-in ceremony	verb,officiel	[sound:hsk7-9_宣誓.wav]
10530-V	HSK 7-9	悬殊	xuánshū	wide gap; vastly different; disproportionate	差距悬殊 - chājù xuánshū - enormous gap<br>实力悬殊 - shílì xuánshū - very unequal strength<br>比分悬殊 - bǐfēn xuánshū - lopsided score	adj.,comparison	[sound:hsk7-9_悬殊.wav]
10531-V	HSK 7-9	旋涡	xuánwō	whirlpool; vortex; (fig.) entanglement	水面形成旋涡 - shuǐmiàn xíngchéng xuánwō - a whirlpool forms on the surface<br>陷入旋涡 - xiànrù xuánwō - get caught in a vortex<br>卷入舆论旋涡 - juǎnrù yúlùn xuánwō - get dragged into a media storm	noun,nature/fig.	[sound:hsk7-9_旋涡.wav]
10532-V	HSK 7-9	选项	xuǎnxiàng	option; choice (menu; form)	选择一个选项 - xuǎnzé yí gè xuǎnxiàng - choose an option<br>选项很多 - xuǎnxiàng hěn duō - there are many options<br>默认选项 - mòrèn xuǎnxiàng - default option	noun,choix/tech	[sound:hsk7-9_选项.wav]
10533-V	HSK 7-9	宣泄	xuānxiè	to vent; to release (emotions)	宣泄情绪 - xuānxiè qíngxù - vent one's emotions<br>找人宣泄 - zhǎo rén xuānxiè - vent to someone<br>宣泄压力 - xuānxiè yālì - release pressure	verb,emotion	[sound:hsk7-9_宣泄.wav]
10534-V	HSK 7-9	悬崖	xuányá	cliff; precipice	悬崖边 - xuányá biān - at the edge of the cliff<br>掉下悬崖 - diào xià xuányá - fall off the cliff<br>站在悬崖上 - zhàn zài xuányá shàng - stand on the cliff	noun,geography	[sound:hsk7-9_悬崖.wav]
10535-V	HSK 7-9	宣言	xuānyán	manifesto; declaration	发表宣言 - fābiǎo xuānyán - issue a declaration<br>和平宣言 - hépíng xuānyán - peace manifesto<br>独立宣言 - dúlì xuānyán - declaration of independence	noun,politique/texte	[sound:hsk7-9_宣言.wav]
10536-V	HSK 7-9	宣扬	xuānyáng	to promote; to publicize; to spread	宣扬理念 - xuānyáng lǐniàn - promote an idea<br>到处宣扬 - dàochù xuānyáng - broadcast it everywhere<br>不要宣扬谣言 - búyào xuānyáng yáoyán - don't spread rumors	verb,communication	[sound:hsk7-9_宣扬.wav]
