ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2736-V	HSK 4	网址	wǎngzhǐ	adresse web, URL	网址是什么？ - wǎngzhǐ shì shénme? - Quelle est l'adresse web ?<br>输入网址 - shūrù wǎngzhǐ - Entrer l'URL<br>记住网址 - jìzhù wǎngzhǐ - Retenir l'adresse web	nom,internet,technologie	[sound:hsk4_网址.wav]
1071-V	HSK 4	完全	wánquán	complètement	完全同意 - wánquán tóngyì - Je suis tout à fait d'accord.<br>完全不同 - wánquán bùtóng - Très différent<br>完全正确 - wánquán zhèngquè - absolument correct	adverbe	[sound:hsk1_完全.wav]
2737-V	HSK 4	袜子	wàzi	chaussettes	穿袜子 - chuān wàzi - Porter des chaussettes<br>一双袜子 - yì shuāng wàzi - Une paire de chaussettes<br>脏袜子 - zāng wàzi - Chaussettes sales	nom,vêtement,pied	[sound:hsk4_袜子.wav]
1770-CSV	HSK 4	为1	wéi	XXX	XXX	XXX	XXX
2739-V	HSK 4	味	wèi	goût, saveur	味道 - wèidào - Goût<br>有味儿 - yǒu wèir - Avoir du goût<br>什么味？ - shénme wèi? - Quel goût ?	nom,goût,sensation	[sound:hsk4_味.wav]
2740-V	HSK 4	味道	wèidào	goût, saveur	味道很好 - wèidào hěn hǎo - Le goût est bon<br>什么味道？ - shénme wèidào? - Quel goût ?<br>味道不错 - wèidào búcuò - Ça a bon goût	nom,goût,nourriture	[sound:hsk4_味道.wav]
2741-V	HSK 4	卫生	wèishēng	hygiène, propreté	卫生间 - wèishēngjiān - Toilettes<br>讲卫生 - jiǎng wèishēng - Faire attention à l'hygiène<br>卫生纸 - wèishēngzhǐ - Papier toilette	nom,adjectif,santé	[sound:hsk4_卫生.wav]
1118-V	HSK 4	危险	wēixiǎn	danger, dangereux	很危险 - hěn wēixiǎn - très dangereux<br>危险的地方 - wēixiǎn de dìfang - endroit dangereux<br>危险品 - wēixiǎnpǐn - matières dangereuses	sécurité	[sound:hsk1_危险.wav]
2742-V	HSK 4	闻	wén	sentir (odeur)	闻一闻 - wén yì wén - Sentir<br>闻到了 - wén dào le - J'ai senti<br>闻起来很香 - wén qǐlai hěn xiāng - Ça sent bon	verbe,sens,odorat	[sound:hsk4_闻.wav]
1474-V	HSK 4	温度	wēndù	température	温度高 - wēndù gāo - Température élevée<br>气温 - qìwēn - température<br>室温 - shìwēn - température ambiante	météo	[sound:hsk1_温度.wav]
1269-V	HSK 4	文件	wénjiàn	document, fichier	发送文件 - fāsòng wénjiàn - envoyer un fichier<br>文件夹 - wénjiànjiā - dossier de fichiers<br>保存文件 - bǎocún wénjiàn - enregistrer un fichier	travail	[sound:hsk1_文件.wav]
1271-V	HSK 4	文章	wénzhāng	article	写文章 - xiě wénzhāng - écrire un article<br>读文章 - dú wénzhāng - lire un article<br>发表文章 - fābiǎo wénzhāng - publier un article	travail	[sound:hsk1_文章.wav]
2743-V	HSK 4	文字	wénzì	caractère, écriture	中国文字 - Zhōngguó wénzì - Caractères chinois<br>文字说明 - wénzì shuōmíng - Description textuelle<br>文字和图片 - wénzì hé túpiàn - Texte et images	nom,langage,symbole	[sound:hsk4_文字.wav]
2744-V	HSK 4	无	wú	sans, ne pas avoir	无所谓 - wúsuǒwèi - Peu importe<br>无法 - wúfǎ - Impossible<br>无聊 - wúliáo - Ennuyeux	verbe,négation,absence	[sound:hsk4_无.wav]
1834-V	HSK 4	午餐	wǔcān	déjeuner	吃午餐 - chī wǔcān - déjeuner<br>午餐时间 - wǔcān shíjiān - heure du déjeuner<br>工作午餐 - gōngzuò wǔcān - repas de travail	cuisine	[sound:hsk1_午餐.wav]
2745-V	HSK 4	无法	wúfǎ	impossible de, ne pas pouvoir	无法理解 - wúfǎ lǐjiě - Impossible de comprendre<br>无法完成 - wúfǎ wánchéng - Impossible de terminer<br>无法联系 - wúfǎ liánxì - Impossible de contacter	adverbe,négation,impossibilité	[sound:hsk4_无法.wav]
1355-V	HSK 4	误会	wùhuì	malentendu	有误会 - yǒu wùhuì - Il y a des malentendus<br>消除误会 - xiāochú wùhuì - Éliminer les malentendus<br>避免误会 - bìmiǎn wùhuì - Évitez les malentendus	nom	[sound:hsk1_误会.wav]
1372-V	HSK 4	无聊	wúliáo	ennuyeux	很无聊 - hěn wúliáo - Très creux<br>无聊的事 - wúliáo de shì - Des choses creuses<br>感到无聊 - gǎndào wúliáo - sentir le vide	adjectif	[sound:hsk1_无聊.wav]
1312-V	HSK 4	无论	wúlùn	peu importe	无论如何 - wúlùn rúhé - Quoi qu'il en soit<br>无论...都... - wúlùn...dōu... - Quelque... que...<br>无论什么 - wúlùn shénme - Quoi que	conjonction	[sound:hsk1_无论.wav]
1470-V	HSK 4	污染	wūrǎn	pollution	环境污染 - huánjìng wūrǎn - pollution environnementale<br>空气污染 - kōngqì wūrǎn - pollution de l'air<br>减少污染 - jiǎnshǎo wūrǎn - réduire la pollution	environnement	[sound:hsk1_污染.wav]
2746-V	HSK 4	细	xì	fin, détaillé	细节 - xìjié - Détail<br>仔细 - zǐxì - Attentivement<br>很细 - hěn xì - Très fin	adjectif,dimension,précision	[sound:hsk4_细.wav]
2747-V	HSK 4	吸	xī	aspirer, absorber	吸气 - xī qì - Inspirer<br>吸引 - xīyǐn - Attirer<br>深吸一口气 - shēn xī yì kǒu qì - Prendre une grande inspiration	verbe,action,respiration	[sound:hsk4_吸.wav]
2748-V	HSK 4	下降	xiàjiàng	baisser, diminuer	价格下降 - jiàgé xiàjiàng - Les prix baissent<br>温度下降 - wēndù xiàjiàng - La température baisse<br>下降了 - xiàjiàng le - A baissé	verbe,mouvement,diminution	[sound:hsk4_下降.wav]
2749-V	HSK 4	咸	xián	salé	太咸了 - tài xián le - Trop salé<br>有点咸 - yǒudiǎn xián - Un peu salé<br>咸的 - xián de - Salé	adjectif,goût,sel	[sound:hsk4_咸.wav]
2750-V	HSK 4	鲜	xiān	frais	新鲜 - xīnxiān - Frais<br>海鲜 - hǎixiān - Fruits de mer<br>鲜花 - xiānhuā - Fleurs fraîches	adjectif,nourriture,qualité	[sound:hsk4_鲜.wav]
2751-V	HSK 4	项	xiàng	article, rubrique	一项工作 - yí xiàng gōngzuò - Une tâche<br>项目 - xiàngmù - Projet<br>几项 - jǐ xiàng - Quelques éléments	classificateur,élément,catégorie	[sound:hsk4_项.wav]
2752-V	HSK 4	响	xiǎng	sonner, retentir	电话响了 - diànhuà xiǎng le - Le téléphone sonne<br>声音很响 - shēngyīn hěn xiǎng - Le son est fort<br>响起来 - xiǎng qǐlai - Se mettre à sonner	verbe,adjectif,son	[sound:hsk4_响.wav]
2753-V	HSK 4	香	xiāng	parfumé, bon (odeur)	很香 - hěn xiāng - Très parfumé<br>香味 - xiāngwèi - Parfum<br>闻起来很香 - wén qǐlai hěn xiāng - Ça sent bon	adjectif,odeur,goût	[sound:hsk4_香.wav]
2754-V	HSK 4	相比	xiāngbǐ	comparé à	与...相比 - yǔ...xiāngbǐ - Comparé à...<br>相比之下 - xiāngbǐ zhī xià - En comparaison<br>和去年相比 - hé qùnián xiāngbǐ - Comparé à l'année dernière	verbe,comparaison,relation	[sound:hsk4_相比.wav]
2755-V	HSK 4	想法	xiǎngfǎ	idée, pensée	你的想法 - nǐ de xiǎngfǎ - Ton idée<br>有什么想法？ - yǒu shénme xiǎngfǎ? - Tu as une idée ?<br>好想法 - hǎo xiǎngfǎ - Bonne idée	nom,pensée,opinion	[sound:hsk4_想法.wav]
1420-V	HSK 4	相反	xiāngfǎn	contraire	相反的 - xiāngfǎn de - opposés<br>恰恰相反 - qiàqià xiāngfǎn - exactement l'opposé<br>截然相反 - jiérán xiāngfǎn - complètement opposés	adjectif	[sound:hsk1_相反.wav]
2756-V	HSK 4	相互	xiānghù	mutuellement, réciproquement	相互帮助 - xiānghù bāngzhù - S'entraider<br>相互理解 - xiānghù lǐjiě - Se comprendre mutuellement<br>相互尊重 - xiānghù zūnzhòng - Se respecter mutuellement	adverbe,relation,réciprocité	[sound:hsk4_相互.wav]
1421-V	HSK 4	相同	xiāngtóng	identique	完全相同 - wánquán xiāngtóng - absolument identiques<br>基本相同 - jīběn xiāngtóng - basiquement les mêmes<br>几乎相同 - jīhū xiāngtóng - presque les mêmes	adjectif	[sound:hsk1_相同.wav]
2757-V	HSK 4	详细	xiángxì	détaillé	详细说明 - xiángxì shuōmíng - Explication détaillée<br>更详细 - gèng xiángxì - Plus détaillé<br>详细地说 - xiángxì de shuō - Expliquer en détail	adjectif,information,précision	[sound:hsk4_详细.wav]
2758-V	HSK 4	鲜花	xiānhuā	fleurs fraîches	买鲜花 - mǎi xiānhuā - Acheter des fleurs<br>鲜花店 - xiānhuā diàn - Fleuriste<br>送鲜花 - sòng xiānhuā - Offrir des fleurs	nom,plante,cadeau	[sound:hsk4_鲜花.wav]
850-V	HSK 4	现金	xiànjīn	espèces	付现金 - fù xiànjīn - Payement en espèces.<br>现金还是刷卡？ - xiànjīn háishi shuākǎ? - Espèces ou carte ?<br>现金支付 - xiànjīn zhīfù - Paiement en espèces.	argent	[sound:hsk1_现金.wav]
1360-V	HSK 4	羡慕	xiànmù	envier	很羡慕 - hěn xiànmù - Très envieux<br>羡慕你 - xiànmù nǐ - -envie de vous<br>令人羡慕 - lìngrén xiànmù - envié	verbe	[sound:hsk1_羡慕.wav]
2759-V	HSK 4	线上	xiàshàng	en ligne	线上课程 - xiànshàng kèchéng - Cours en ligne<br>线上购物 - xiànshàng gòuwù - Achats en ligne<br>线上和线下 - xiànshàng hé xiànxià - En ligne et hors ligne	adjectif,internet,mode	[sound:hsk4_线上.wav]
2760-V	HSK 4	线下	xiànxià	hors ligne, en présentiel	线下活动 - xiànxià huódòng - Activité en présentiel<br>线下见面 - xiànxià jiànmiàn - Se rencontrer en personne<br>线下店 - xiànxià diàn - Boutique physique	adjectif,mode,physique	[sound:hsk4_线下.wav]
2761-V	HSK 4	现有	xiànyǒu	existant, actuel	现有的条件 - xiànyǒu de tiáojiàn - Les conditions actuelles<br>现有资源 - xiànyǒu zīyuán - Ressources existantes<br>利用现有 - lìyòng xiànyǒu - Utiliser ce qui existe	adjectif,état,disponibilité	[sound:hsk4_现有.wav]
2762-V	HSK 4	小吃	xiǎochī	en-cas, snack	小吃街 - xiǎochī jiē - Rue des snacks<br>当地小吃 - dāngdì xiǎochī - Snacks locaux<br>吃小吃 - chī xiǎochī - Manger des en-cas	nom,nourriture,rue	[sound:hsk4_小吃.wav]
2763-V	HSK 4	效果	xiàoguǒ	effet, résultat	效果很好 - xiàoguǒ hěn hǎo - Bon effet<br>没有效果 - méiyǒu xiàoguǒ - Pas d'effet<br>达到效果 - dádào xiàoguǒ - Atteindre l'effet voulu	nom,résultat,conséquence	[sound:hsk4_效果.wav]
2764-V	HSK 4	笑话	xiàohua	blague, plaisanterie	讲笑话 - jiǎng xiàohua - Raconter une blague<br>开玩笑 - kāi wánxiào - Plaisanter<br>这是个笑话 - zhè shì gè xiàohua - C'est une blague	nom,humour,divertissement	[sound:hsk4_笑话.wav]
2765-V	HSK 4	小伙子	xiǎohuǒzi	jeune homme	这个小伙子 - zhège xiǎohuǒzi - Ce jeune homme<br>年轻的小伙子 - niánqīng de xiǎohuǒzi - Un jeune homme<br>小伙子很帅 - xiǎohuǒzi hěn shuài - Ce jeune homme est beau	nom,personne,âge	[sound:hsk4_小伙子.wav]
2766-V	HSK 4	小说	xiǎoshuō	roman	看小说 - kàn xiǎoshuō - Lire un roman<br>写小说 - xiě xiǎoshuō - Écrire un roman<br>这本小说 - zhè běn xiǎoshuō - Ce roman	nom,littérature,livre	[sound:hsk4_小说.wav]
2767-V	HSK 4	消息	xiāoxi	nouvelle, information	好消息 - hǎo xiāoxi - Bonne nouvelle<br>收到消息 - shōudào xiāoxi - Recevoir une nouvelle<br>最新消息 - zuìxīn xiāoxi - Dernières nouvelles	nom,information,communication	[sound:hsk4_消息.wav]
2768-V	HSK 4	小组	xiǎozǔ	groupe, équipe	小组讨论 - xiǎozǔ tǎolùn - Discussion en groupe<br>学习小组 - xuéxí xiǎozǔ - Groupe d'étude<br>小组成员 - xiǎozǔ chéngyuán - Membres du groupe	nom,organisation,collaboration	[sound:hsk4_小组.wav]
2769-V	HSK 4	西部	xībù	ouest, partie ouest	中国西部 - Zhōngguó xībù - L'ouest de la Chine<br>西部地区 - xībù dìqū - Région de l'ouest<br>在西部 - zài xībù - À l'ouest	nom,géographie,direction	[sound:hsk4_西部.wav]
2770-V	HSK 4	血	xiě	sang	流血 - liúxiě - Saigner<br>血压 - xuèyā - Tension artérielle<br>验血 - yàn xiě - Faire une prise de sang	nom,corps,biologie	[sound:hsk4_血.wav]
2771-V	HSK 4	西红柿	xīhóngshì	tomate	西红柿炒蛋 - xīhóngshì chǎo dàn - Tomates aux œufs brouillés<br>买西红柿 - mǎi xīhóngshì - Acheter des tomates<br>西红柿很红 - xīhóngshì hěn hóng - Les tomates sont bien rouges	nom,légume,nourriture	[sound:hsk4_西红柿.wav]
2772-V	HSK 4	心	xīn	cœur	心情 - xīnqíng - Humeur<br>用心 - yòngxīn - Avec attention<br>心里 - xīnli - Dans le cœur	nom,corps,émotion	[sound:hsk4_心.wav]
2773-V	HSK 4	性	xìng	nature, caractère	性格 - xìnggé - Caractère, personnalité<br>可能性 - kěnéngxìng - Possibilité<br>重要性 - zhòngyàoxìng - Importance	nom,suffixe,qualité	[sound:hsk4_性.wav]
2774-V	HSK 4	醒	xǐng	se réveiller	醒了 - xǐng le - Réveillé<br>早上醒来 - zǎoshang xǐng lái - Se réveiller le matin<br>还没醒 - hái méi xǐng - Pas encore réveillé	verbe,sommeil,état	[sound:hsk4_醒.wav]
2775-V	HSK 4	性别	xìngbié	genre, sexe	性别平等 - xìngbié píngděng - Égalité des genres<br>填写性别 - tiánxiě xìngbié - Remplir le genre<br>男女性别 - nánnǚ xìngbié - Genre masculin ou féminin	nom,identité,catégorie	[sound:hsk4_性别.wav]
2776-V	HSK 4	兴奋	xīngfèn	excité, enthousiaste	很兴奋 - hěn xīngfèn - Très excité<br>兴奋得睡不着 - xīngfèn de shuì bù zháo - Trop excité pour dormir<br>让人兴奋 - ràng rén xīngfèn - Excitant	adjectif,émotion,excitation	[sound:hsk4_兴奋.wav]
785-V	HSK 4	幸福	xìngfú	bonheur	很幸福 - hěn xìngfú - Très heureux<br>幸福的生活 - xìngfú de shēnghuó - Une vie heureuse<br>追求幸福 - zhuīqiú xìngfú - Rechercher la joie	émotion	[sound:hsk1_幸福.wav]
2777-V	HSK 4	性格	xìnggé	caractère, personnalité	性格好 - xìnggé hǎo - Avoir bon caractère<br>性格开朗 - xìnggé kāilǎng - Personnalité ouverte<br>每个人的性格不同 - měi gè rén de xìnggé bùtóng - Chacun a sa propre personnalité	nom,psychologie,trait	[sound:hsk4_性格.wav]
1468-V	HSK 4	星星	xīngxing	étoile	天上的星星 - tiān shàng de xīngxing - les étoiles dans le ciel<br>看星星 - kàn xīngxing - regarder les étoiles<br>星空 - xīngkōng - étoile du ciel	nature	[sound:hsk1_星星.wav]
2778-V	HSK 4	信号	xìnhào	signal	手机信号 - shǒujī xìnhào - Signal téléphone<br>信号不好 - xìnhào bù hǎo - Mauvais signal<br>没有信号 - méiyǒu xìnhào - Pas de signal	nom,communication,technologie	[sound:hsk4_信号.wav]
2779-V	HSK 4	辛苦	xīnkǔ	pénible; merci pour votre travail	辛苦了 - xīnkǔ le - Merci pour ton travail<br>工作很辛苦 - gōngzuò hěn xīnkǔ - Le travail est pénible<br>太辛苦了 - tài xīnkǔ le - C'est trop dur	adjectif,travail,effort	[sound:hsk4_辛苦.wav]
2780-V	HSK 4	心情	xīnqíng	humeur, état d'esprit	心情好 - xīnqíng hǎo - Être de bonne humeur<br>心情不好 - xīnqíng bù hǎo - Être de mauvaise humeur<br>影响心情 - yǐngxiǎng xīnqíng - Affecter l'humeur	nom,émotion,état	[sound:hsk4_心情.wav]
1264-V	HSK 4	信息	xìnxī	information	获取信息 - huòqǔ xìnxī - obtenir des informations<br>信息技术 - xìnxī jìshù - information technologique<br>信息时代 - xìnxī shídài - ère de l'information	technologie	[sound:hsk1_信息.wav]
2781-V	HSK 4	信心	xìnxīn	confiance	有信心 - yǒu xìnxīn - Avoir confiance<br>信心十足 - xìnxīn shízú - Plein de confiance<br>失去信心 - shīqù xìnxīn - Perdre confiance	nom,émotion,assurance	[sound:hsk4_信心.wav]
2782-V	HSK 4	熊	xióng	ours	大熊猫 - dà xióngmāo - Panda géant<br>熊很大 - xióng hěn dà - L'ours est grand<br>北极熊 - běijí xióng - Ours polaire	nom,animal,mammifère	[sound:hsk4_熊.wav]
2783-V	HSK 4	兄弟	xiōngdì	frères	兄弟姐妹 - xiōngdì jiěmèi - Frères et sœurs<br>我们是兄弟 - wǒmen shì xiōngdì - Nous sommes frères<br>亲兄弟 - qīn xiōngdì - Vrais frères	nom,famille,relation	[sound:hsk4_兄弟.wav]
2784-V	HSK 4	修	xiū	réparer	修车 - xiū chē - Réparer une voiture<br>修好了 - xiū hǎo le - C'est réparé<br>需要修 - xūyào xiū - A besoin d'être réparé	verbe,action,réparation	[sound:hsk4_修.wav]
1165-V	HSK 4	修理	xiūlǐ	réparer	修理电脑 - xiūlǐ diànnǎo - réparer un ordinateur<br>修理汽车 - xiūlǐ qìchē - réparer une voiture<br>修理工 - xiūlǐgōng - technicien	verbe	[sound:hsk1_修理.wav]
1366-V	HSK 4	细心	xìxīn	méticuleux	很细心 - hěn xìxīn - Très attentif<br>细心观察 - xìxīn guānchá - Observation attentive<br>细心照顾 - xìxīn zhàogu - Soins attentifs	adjectif	[sound:hsk1_细心.wav]
1350-V	HSK 4	吸引	xīyǐn	attirer	吸引注意 - xīyǐn zhùyì - attirer l'attention<br>吸引人 - xīyǐn rén - attirer les gens<br>吸引投资 - xīyǐn tóuzī - attirer des investissements	verbe	[sound:hsk1_吸引.wav]
2785-V	HSK 4	许多	xǔduō	beaucoup, nombreux	许多人 - xǔduō rén - Beaucoup de gens<br>许多问题 - xǔduō wèntí - De nombreux problèmes<br>有许多 - yǒu xǔduō - Il y en a beaucoup	adjectif,quantité,nombre	[sound:hsk4_许多.wav]
2786-V	HSK 4	学费	xuéfèi	frais de scolarité	交学费 - jiāo xuéfèi - Payer les frais de scolarité<br>学费很贵 - xuéfèi hěn guì - Les frais de scolarité sont élevés<br>学费减免 - xuéfèi jiǎnmiǎn - Réduction des frais	nom,éducation,argent	[sound:hsk4_学费.wav]
544-V	HSK 4	学院	xuéyuàn	institut, faculté	语言学院 - yǔyán xuéyuàn - l'École de langues<br>艺术学院 - yìshù xuéyuàn - l'École des arts<br>商学院 - shāng xuéyuàn - l'École de commerce	nom,étude	[sound:hsk1_学院.wav]
2787-V	HSK 4	压	yā	presser, appuyer	压力 - yālì - Pression, stress<br>血压 - xuèyā - Tension artérielle<br>压住 - yā zhù - Appuyer sur	verbe,action,pression	[sound:hsk4_压.wav]
2788-V	HSK 4	牙膏	yágāo	dentifrice	买牙膏 - mǎi yágāo - Acheter du dentifrice<br>牙膏和牙刷 - yágāo hé yáshuā - Dentifrice et brosse à dents<br>挤牙膏 - jǐ yágāo - Presser le tube de dentifrice	nom,hygiène,toilette	[sound:hsk4_牙膏.wav]
1240-V	HSK 4	压力	yālì	pression	工作压力 - gōngzuò yālì - pression au travail<br>压力很大 - yālì hěn dà - la pression est importante<br>减轻压力 - jiǎnqīng yālì - réduire la pression	travail,santé	[sound:hsk1_压力.wav]
059-V	HSK 4	盐	yán	sel	加盐 - jiā yán - ajouter du sel<br>太咸了 - tài xián le - c'est trop salé<br>少放点儿盐 - shǎo fàng diǎnr yán - ajoute un peu moins de sel<br>盐在哪儿？ - yán zài nǎr? - où est le sel ?<br>不要放太多盐 - bú yào fàng tài duō yán - ne pas ajouter trop de sel	nourriture,cuisine	[sound:hsk1_盐.wav]
2789-V	HSK 4	演	yǎn	jouer (un rôle), représenter	演戏 - yǎn xì - Jouer (théâtre)<br>演电影 - yǎn diànyǐng - Jouer dans un film<br>他演得很好 - tā yǎn de hěn hǎo - Il joue très bien	verbe,art,performance	[sound:hsk4_演.wav]
2790-V	HSK 4	烟	yān	fumée; cigarette	抽烟 - chōu yān - Fumer<br>烟味 - yān wèi - Odeur de fumée<br>禁止吸烟 - jìnzhǐ xī yān - Interdiction de fumer	nom,tabac,fumée	[sound:hsk4_烟.wav]
2791-V	HSK 4	演唱	yǎnchàng	chanter (en spectacle)	演唱会 - yǎnchànghuì - Concert<br>演唱歌曲 - yǎnchàng gēqǔ - Interpréter une chanson<br>现场演唱 - xiànchǎng yǎnchàng - Chanter en live	verbe,musique,performance	[sound:hsk4_演唱.wav]
2792-V	HSK 4	演出	yǎnchū	spectacle, représentation	看演出 - kàn yǎnchū - Voir un spectacle<br>演出开始 - yǎnchū kāishǐ - Le spectacle commence<br>精彩的演出 - jīngcǎi de yǎnchū - Un spectacle brillant	nom,verbe,art	[sound:hsk4_演出.wav]
2793-V	HSK 4	养成	yǎngchéng	développer (une habitude)	养成习惯 - yǎngchéng xíguàn - Développer une habitude<br>养成好习惯 - yǎngchéng hǎo xíguàn - Prendre de bonnes habitudes<br>从小养成 - cóng xiǎo yǎngchéng - Développer depuis l'enfance	verbe,habitude,formation	[sound:hsk4_养成.wav]
2794-V	HSK 4	严格	yángé	strict, rigoureux	严格要求 - yángé yāoqiú - Exigence stricte<br>老师很严格 - lǎoshī hěn yángé - Le professeur est strict<br>严格管理 - yángé guǎnlǐ - Gestion stricte	adjectif,attitude,exigence	[sound:hsk4_严格.wav]
2795-V	HSK 4	阳光	yángguāng	soleil, lumière du soleil	阳光明媚 - yángguāng míngmèi - Beau soleil<br>阳光很强 - yángguāng hěn qiáng - Le soleil est fort<br>晒阳光 - shài yángguāng - Prendre le soleil	nom,nature,météo	[sound:hsk4_阳光.wav]
2796-V	HSK 4	样子	yàngzi	apparence, aspect	什么样子？ - shénme yàngzi? - À quoi ça ressemble ?<br>看样子 - kàn yàngzi - À en juger par l'apparence<br>样子很好 - yàngzi hěn hǎo - Belle apparence	nom,apparence,forme	[sound:hsk4_样子.wav]
743-V	HSK 4	眼镜	yǎnjìng	lunettes	戴眼镜 - dài yǎnjìng - porter des lunettes<br>我的眼镜 - wǒ de yǎnjìng - Mes lunettes<br>眼镜在哪儿？ - yǎnjìng zài nǎr? - Où sont mes lunettes ?	accessoire,quotidien	[sound:hsk1_眼镜.wav]
626-V	HSK 4	研究	yánjiū	étudier, rechercher	研究一下 - yánjiū yíxià - étudier un peu<br>研究问题 - yánjiū wèntí - étudier les problèmes	verbe	[sound:hsk1_研究.wav]
1789-V	HSK 4	研究生	yánjiūshēng	étudiant diplômé	研究生院 - yánjiūshēngyuàn - école doctorale<br>考研究生 - kǎo yánjiūshēng - passer des examens pour devenir un étudiant en maîtrise<br>研究生导师 - yánjiūshēng dǎoshī - directeur d'études supérieures	éducation	[sound:hsk1_研究生.wav]
2797-V	HSK 4	眼前	yǎnqián	devant les yeux, présent	眼前的困难 - yǎnqián de kùnnan - Les difficultés présentes<br>在眼前 - zài yǎnqián - Devant les yeux<br>眼前一亮 - yǎnqián yí liàng - Les yeux s'illuminent	nom,position,temps	[sound:hsk4_眼前.wav]
709-V	HSK 4	演员	yǎnyuán	acteur	电影演员 - diànyǐng yǎnyuán - Acteur du cinéma<br>他想当演员 - tā xiǎng dāng yǎnyuán - Il veut être acteur<br>著名演员 - zhùmíng yǎnyuán - Célèbre acteur	profession,loisir	[sound:hsk1_演员.wav]
1284-V	HSK 4	严重	yánzhòng	grave, sérieux	问题严重 - wèntí yánzhòng - le problème est grave<br>严重后果 - yánzhòng hòuguǒ - conséquences graves<br>情况严重 - qíngkuàng yánzhòng - situations graves	adjectif	[sound:hsk1_严重.wav]
939-V	HSK 4	邀请	yāoqǐng	inviter	邀请你 - yāoqǐng nǐ - Inviter vous<br>收到邀请 - shōudào yāoqǐng - Recevoir une invitation<br>邀请函 - yāoqǐnghán - Convocation	verbe,relation	[sound:hsk1_邀请.wav]
585-V	HSK 4	要是	yàoshi	si	要是下雨 - yàoshi xià yǔ - S'il pleut<br>要是可以 - yàoshi kěyǐ - S'il le peut	conjonction	[sound:hsk1_要是.wav]
747-V	HSK 4	钥匙	yàoshi	clé	我的钥匙 - wǒ de yàoshi - Mes clés<br>钥匙在哪儿？ - yàoshi zài nǎr? - Où sont mes clés ?<br>忘带钥匙了 - wàng dài yàoshi le - J'ai oublié mes clés	quotidien	[sound:hsk1_钥匙.wav]
2798-V	HSK 4	亚洲	Yàzhōu	Asie	亚洲国家 - Yàzhōu guójiā - Pays asiatiques<br>在亚洲 - zài Yàzhōu - En Asie<br>亚洲文化 - Yàzhōu wénhuà - Culture asiatique	nom,géographie,continent	[sound:hsk4_亚洲.wav]
2799-V	HSK 4	夜	yè	nuit	深夜 - shēnyè - Tard dans la nuit<br>一夜 - yí yè - Une nuit<br>夜里 - yèli - La nuit	nom,temps,période	[sound:hsk4_夜.wav]
2800-V	HSK 4	夜晚	yèwǎn	soir, nuit	夜晚很美 - yèwǎn hěn měi - La nuit est belle<br>在夜晚 - zài yèwǎn - Le soir<br>夜晚的城市 - yèwǎn de chéngshì - La ville la nuit	nom,temps,période	[sound:hsk4_夜晚.wav]
1051-V	HSK 4	也许	yěxǔ	peut-être	也许吧 - yěxǔ ba - Peut-être bien<br>也许会 - yěxǔ huì - Peut-être que<br>也许是 - yěxǔ shì - C'est peut-être	adverbe	[sound:hsk1_也许.wav]
2801-V	HSK 4	叶子	yèzi	feuille	树叶子 - shù yèzi - Feuilles d'arbre<br>叶子落了 - yèzi luò le - Les feuilles tombent<br>绿色的叶子 - lǜsè de yèzi - Feuilles vertes	nom,plante,nature	[sound:hsk4_叶子.wav]
2802-V	HSK 4	已	yǐ	déjà	已经 - yǐjīng - Déjà<br>早已 - zǎoyǐ - Depuis longtemps<br>已知 - yǐzhī - Connu	adverbe,temps,accomplissement	[sound:hsk4_已.wav]
1232-V	HSK 4	意见	yìjiàn	opinion	提意见 - tí yìjiàn - exprimer des opinions<br>有意见 - yǒu yìjiàn - avoir des opinions<br>交换意见 - jiāohuàn yìjiàn - échanger des points de vue	travail	[sound:hsk1_意见.wav]
2803-V	HSK 4	因此	yīncǐ	par conséquent, donc	因此我决定 - yīncǐ wǒ juédìng - C'est pourquoi j'ai décidé<br>因此很重要 - yīncǐ hěn zhòngyào - C'est donc important<br>因此需要 - yīncǐ xūyào - Il faut donc	conjonction,logique,conclusion	[sound:hsk4_因此.wav]
2804-V	HSK 4	以内	yǐnèi	dans, en moins de	三天以内 - sān tiān yǐnèi - Dans les trois jours<br>一小时以内 - yì xiǎoshí yǐnèi - En moins d'une heure<br>范围以内 - fànwéi yǐnèi - Dans les limites	préposition,temps,limite	[sound:hsk4_以内.wav]
847-V	HSK 4	赢	yíng	gagner	赢了 - yíng le - gagner<br>赢比赛 - yíng bǐsài - gagner un match<br>赢得冠军 - yíngdé guànjūn - remporter le championnat	sport	[sound:hsk1_赢.wav]
2805-V	HSK 4	赢得	yíngdé	gagner, remporter	赢得比赛 - yíngdé bǐsài - Gagner la compétition<br>赢得第一名 - yíngdé dì yī míng - Remporter la première place<br>赢得尊重 - yíngdé zūnzhòng - Gagner le respect	verbe,compétition,succès	[sound:hsk4_赢得.wav]
1633-V	HSK 4	应聘	yìngpìn	postuler	应聘工作 - yìngpìn gōngzuò - poste à pourvoir<br>应聘者 - yìngpìnzhě - postuler au poste<br>应聘条件 - yìngpìn tiáojiàn - candidat	travail	[sound:hsk1_应聘.wav]
655-V	HSK 4	引起	yǐnqǐ	provoquer	引起注意 - yǐnqǐ zhùyì - attirer l'attention	verbe	[sound:hsk1_引起.wav]
